TIMESTAMP,POWER,U10,V10,WS10,U100,V100,WS100,TEMP2,PRESS
20121020 15:00,0.071564645,-1.027472218,2.186849582,2.416197478,-2.014559983,4.444195193,4.879479772,9.8,97.6
20121020 16:00,0.068221847,-0.656613997,2.261717752,2.355102786,-1.468814947,4.460452496,4.69606791,7.7,97.6
20121020 17:00,0.063432299,-0.894058554,2.47609183,2.632559866,-1.887572219,4.627510293,4.9976775,7.1,97.5
20121020 18:00,0.097722943,-1.016354413,2.832761933,3.00957081,-2.077046026,5.076548199,5.485021587,6.2,97.5
20121020 19:00,0.152348945,-1.210121877,2.803465692,3.053492238,-2.299274615,5.103456837,5.597493675,4.7,97.5
20121020 20:00,0.231174293,-1.28754945,2.605832323,2.906569401,-2.377382168,4.865203267,5.414992964,4.7,97.6
20121020 21:00,0.133577154,-1.507920235,2.964362505,3.325848538,-2.40912911,4.483997554,5.090200107,5.1,97.6
20121020 22:00,0.103878365,-1.518243911,3.413106507,3.735553587,-2.029677574,4.422892521,4.866371267,5.3,97.7
20121020 23:00,0.095719061,-1.198209943,3.535406685,3.732935507,-1.576149843,4.43802863,4.709601517,9.5,97.7
20121021 0:00,0.245722656,-0.98061861,3.449378043,3.586059361,-1.276821541,4.275455606,4.462039207,9.5,97.8
20121021 1:00,0.370421624,-0.932504543,3.623263951,3.741337513,-1.216787653,4.453209069,4.616453531,12,97.7
20121021 2:00,0.030318824,-0.650465969,3.517967137,3.577596785,-0.855127721,4.303727904,4.387860218,13.2,97.7
20121021 3:00,0.005463499,-0.291073208,2.871899749,2.886612509,-0.408309492,3.477681985,3.501569453,13.2,97.7
20121021 4:00,0.01593221,0.295167219,3.007356957,3.021807332,0.2661232,3.628462987,3.638209066,13.9,97.7
20121021 5:00,0.030273894,0.913131554,3.736497711,3.846456081,0.984186378,4.594241299,4.698475917,14.1,97.6
20121021 6:00,0.048218971,1.242973277,4.089956365,4.274660879,1.401041503,5.116125542,5.304494118,13.7,97.6
20121021 7:00,0.051435966,1.262529111,4.481512357,4.655956697,1.435735624,5.730948074,5.908054046,12.4,97.6
20121021 8:00,0.310287193,1.392032185,4.530721421,4.739745795,1.695415866,6.14169632,6.371410255,12.3,97.7
20121021 9:00,0.203326624,1.27208974,4.055562933,4.250388571,1.801075235,6.822810499,7.056529963,12.1,97.7
20121021 10:00,0.322364401,0.466823979,3.770891143,3.799676913,0.440645144,6.776666314,6.790977431,12.3,97.8
20121021 11:00,0.479287229,-0.46186082,3.230120569,3.262973231,-1.191029896,6.091002707,6.206356918,8.1,97.9
20121021 12:00,0.543177815,-1.616958712,2.568708419,3.035262496,-3.403568634,5.049183976,6.089214914,8.1,97.9
20121021 13:00,0.354246792,-2.759453956,1.934281884,3.369871294,-5.34275975,3.735699475,6.519243232,6.3,97.9
20121021 14:00,0.214199705,-3.772011551,1.292976664,3.987462826,-6.602261488,2.507354247,7.062342534,6.4,97.9
20121021 15:00,0.183179972,-4.197024996,0.941634529,4.3013596,-7.061170093,1.872384253,7.30519992,6.1,97.9
20121021 16:00,0.225468172,-4.339130719,0.678127929,4.391800643,-7.284053539,1.502580848,7.43741791,4.7,97.9
20121021 17:00,0.224812192,-4.624211312,0.488170359,4.649907586,-7.653598498,1.181521302,7.744259975,5,97.9
20121021 18:00,0.275448402,-4.774139368,0.315144941,4.784529553,-7.82181242,0.857212164,7.868644243,5,97.9
20121021 19:00,0.328609683,-4.70504209,-0.088581036,4.705875867,-7.77607926,0.220942334,7.779217452,3.8,98
20121021 20:00,0.423466087,-4.692874016,-0.258431676,4.699984411,-7.814453061,-0.196955011,7.816934688,3.2,98
20121021 21:00,0.597219726,-4.904946165,-0.409233646,4.921988324,-7.369737506,-0.48941816,7.385970555,2.8,98.1
20121021 22:00,0.627394774,-4.782396276,-0.752109705,4.841175802,-6.42931655,-0.989855105,6.505069133,3.4,98.2
20121021 23:00,0.532556342,-4.692439442,-1.13996179,4.828923358,-6.060297259,-1.513689102,6.246475612,9,98.3
20121022 0:00,0.487617268,-4.41605033,-1.378599294,4.626233515,-5.563540522,-1.826299713,5.855625823,8.9,98.4
20121022 1:00,0.294283096,-4.030327428,-1.858376579,4.438141805,-4.946851038,-2.473719448,5.530879053,12.3,98.4
20121022 2:00,0.258986018,-3.538014946,-1.659835635,3.908017924,-4.232702032,-2.211389469,4.775563828,13,98.3
20121022 3:00,0.238767478,-3.33840683,-1.553164536,3.682021216,-3.934722608,-2.055631043,4.439331142,13.4,98.3
20121022 4:00,0.098963014,-3.351009379,-1.772121002,3.790735641,-3.94974678,-2.33687905,4.589281352,15.3,98.2
20121022 5:00,0.058121563,-3.439227223,-1.857355803,3.908715194,-4.0819595,-2.476872453,4.774650825,15.8,98.2
20121022 6:00,0.081386363,-3.623793587,-1.820607865,4.055427592,-4.375431672,-2.459215627,5.019177603,16.1,98.2
20121022 7:00,0.182532979,-4.019757548,-1.708832886,4.367901164,-5.033991239,-2.374084504,5.565729514,16,98.2
20121022 8:00,0.308229395,-4.379539997,-1.433733736,4.608249452,-6.118235698,-2.222740285,6.509484037,16.1,98.2
20121022 9:00,0.587532799,-4.042116909,-0.880983497,4.137008705,-7.395290372,-2.035451814,7.670292287,15.5,98.2
20121022 10:00,0.727121599,-4.546218872,-1.160676138,4.692043812,-8.311764902,-2.616235254,8.713789227,15.4,98.2
20121022 11:00,0.909115416,-4.872259013,-1.568986565,5.118654777,-8.755979607,-3.329444886,9.367624145,11.2,98.3
20121022 12:00,0.966859567,-5.02958761,-2.016596869,5.418801939,-8.895704412,-4.105714608,9.797471584,11,98.3
20121022 13:00,0.96856691,-4.940963232,-2.52749529,5.549896405,-8.577692758,-5.075578811,9.966860755,8.9,98.3
20121022 14:00,0.97373387,-4.802335192,-2.966939386,5.644922729,-8.147500615,-5.913647423,10.06742232,9.3,98.2
20121022 15:00,0.967614392,-4.735663642,-3.306347428,5.775676882,-7.870054227,-6.523438505,10.22218193,9.2,98.2
20121022 16:00,0.964172747,-4.695416792,-3.449766465,5.826476424,-7.679247235,-6.832432951,10.27876345,7.7,98.2
20121022 17:00,0.960497466,-4.642567393,-3.603393263,5.876893312,-7.477923321,-7.102960743,10.31365059,7.6,98.2
20121022 18:00,0.943675641,-4.619801498,-4.025994554,6.127903233,-7.311655811,-7.693833797,10.61392431,7.4,98.1
20121022 19:00,0.930726789,-4.528331383,-4.623658941,6.471785466,-7.03571184,-8.533163611,11.05966194,7.4,98.1
20121022 20:00,0.944259732,-4.364498245,-4.970722803,6.614902124,-6.649089797,-9.032599533,11.21598188,7.5,98.1
20121022 21:00,0.94313648,-4.369376651,-5.412718839,6.956218625,-6.27248387,-9.048364556,11.00985718,7.9,98.1
20121022 22:00,0.947063369,-4.405151629,-5.982311884,7.429227171,-5.967493165,-9.067913184,10.85532239,7.7,98.2
20121022 23:00,0.922468639,-4.216113393,-6.609578776,7.839779572,-5.543811497,-9.29997432,10.8269741,12.3,98.2
20121023 0:00,0.930547069,-3.920563291,-6.79025614,7.840815962,-5.069047642,-9.296190714,10.58840903,12.5,98.2
20121023 1:00,0.916340175,-3.936845372,-7.11687976,8.133186891,-5.114632505,-9.587786264,10.86669734,16.4,98.1
20121023 2:00,0.908863808,-2.838877876,-6.999733352,7.55350876,-3.626281519,-9.277391944,9.960919583,17.7,98.1
20121023 3:00,0.872668128,-1.988525843,-6.646265618,6.937368499,-2.461248839,-8.722980908,9.063561208,18,98
20121023 4:00,0.85440854,-1.644419657,-6.148773728,6.364867192,-2.005342859,-8.0155853,8.262627166,20,98
20121023 5:00,0.787912009,-1.454081793,-5.853118507,6.03103226,-1.751578745,-7.629963029,7.828433043,19.7,97.9
20121023 6:00,0.740061464,-1.561587439,-5.452487934,5.671699921,-1.871668401,-7.170377142,7.410630942,19.7,97.8
20121023 7:00,0.635760756,-2.172695351,-5.277021885,5.706799896,-2.742182559,-7.159630291,7.666803186,19.2,97.7
20121023 8:00,0.611633299,-2.828744147,-4.867263019,5.629568611,-4.003395643,-7.466863773,8.472380496,18.7,97.8
20121023 9:00,0.713085439,-2.800105348,-4.135478313,4.994273805,-4.572870572,-7.855014715,9.089136452,18.5,97.8
20121023 10:00,0.77631106,-2.567029584,-4.200390609,4.922694602,-4.216405349,-8.278567045,9.290465348,19.3,97.8
20121023 11:00,0.786483232,-2.473182442,-4.468153828,5.10695898,-3.962641235,-8.747635447,9.603314608,15.1,97.8
20121023 12:00,0.87537292,-2.293418904,-4.858134728,5.372266123,-3.554010369,-9.305839488,9.961407445,15.1,97.8
20121023 13:00,0.894683872,-2.245834437,-5.106627109,5.578656895,-3.392079521,-9.658589041,10.23692072,13.7,97.8
20121023 14:00,0.930762733,-2.214552057,-5.347005453,5.787461285,-3.357302426,-10.00817776,10.55628256,13.5,97.7
20121023 15:00,0.915118076,-2.478029008,-5.585862416,6.110849916,-3.719744962,-10.29581404,10.94715896,13.2,97.7
20121023 16:00,0.941357248,-2.449390209,-5.706051588,6.209552087,-3.703443199,-10.39569653,11.03566934,12.6,97.6
20121023 17:00,0.942417598,-2.174457738,-5.817112468,6.210238637,-3.248080612,-10.4216154,10.9160476,12.9,97.6
20121023 18:00,0.93514791,-1.913183772,-5.98446448,6.2828407,-2.701971543,-10.62011605,10.95844492,12.9,97.6
20121023 19:00,0.944744977,-2.08589776,-6.157394892,6.501113853,-2.900853054,-10.77689363,11.16048317,13.3,97.6
20121023 20:00,0.935093994,-1.884544973,-6.318154249,6.593222495,-2.646545548,-11.06200124,11.37418458,13.4,97.6
20121023 21:00,0.852494519,-1.37036838,-6.667564965,6.806932647,-1.772771037,-11.01079566,11.15259334,13.4,97.6
20121023 22:00,0.8058481,-1.312650185,-7.099130304,7.219466849,-1.411415285,-11.65054933,11.73573146,12.8,97.6
20121023 23:00,0.752552029,-1.723286504,-7.042332046,7.250114276,-2.214005429,-10.14788681,10.38659842,14.1,97.6
20121024 0:00,0.287974911,0.055403215,-6.579324813,6.579558079,0.127471167,-8.966365456,8.967271513,14.2,97.6
20121024 1:00,0.27649078,1.87394351,-4.37153831,4.75626024,2.534303848,-5.549988312,6.101234814,17.9,97.6
20121024 2:00,0.068662162,1.804743528,-5.489432616,5.778491987,2.446185692,-7.075636992,7.486552162,19.9,97.5
20121024 3:00,0.074332339,3.260265295,-5.533290718,6.422354394,4.305059175,-7.252158327,8.433702324,20.1,97.4
20121024 4:00,0.482135797,6.5340282,-4.296004911,7.819794288,8.513150709,-5.857639781,10.33371563,21.4,97.3
20121024 5:00,0.519922001,7.079732755,-1.869189897,7.32232796,9.319401865,-2.655668852,9.690398763,20.9,97.3
20121024 6:00,0.336526365,6.238186666,-0.595842983,6.266578152,8.293155041,-0.933955404,8.345579262,20.4,97.2
20121024 7:00,0.665279825,5.811376039,-0.288836264,5.818549463,8.059372178,-0.466804299,8.072879669,18.7,97.2
20121024 8:00,0.784236728,7.024001226,1.876292071,7.270286457,9.967400006,2.873861964,10.3734346,19.3,97.1
20121024 9:00,0.91978182,6.388197365,1.57756966,6.580105745,9.531604772,2.386536993,9.825835758,19.5,97.1
20121024 10:00,0.674211926,5.817413622,0.166313379,5.819790493,9.182728807,0.333215608,9.18877255,20.2,97
20121024 11:00,0.920365911,6.476903382,-0.109992668,6.477837279,10.34804646,-0.048196562,10.3481587,17.7,97.1
20121024 12:00,0.965916035,8.481845141,0.742803773,8.514308806,13.07671208,1.242930916,13.13564906,17.6,97
20121024 13:00,0.969151001,8.82877391,1.16627812,8.905473227,13.43098304,1.846886055,13.55737045,16.6,96.9
20121024 14:00,0.973221667,8.453050518,0.959657725,8.507350116,12.93464404,1.664060386,13.04124662,16.8,96.7
20121024 15:00,0.968045721,8.412645159,1.468411716,8.539837911,12.82015038,2.421210827,13.04678189,16.9,96.6
20121024 16:00,0.969896841,9.010830238,3.378675743,9.623435528,13.17082467,5.05768305,14.10853573,16.6,96.5
20121024 17:00,0.972143345,8.433080053,3.858678311,9.273954792,12.16795613,5.908137625,13.52646468,16.2,96.5
20121024 18:00,0.971307645,7.377432006,4.349889061,8.564346902,10.66934804,6.576396964,12.53331499,15.2,96.4
20121024 19:00,0.969213903,6.244224248,4.822581945,7.88971692,9.010089154,7.250960637,11.56538528,12.9,96.5
20121024 20:00,0.96865677,5.413360036,4.982907676,7.357569965,7.724283407,7.435047172,10.72121638,12.7,96.5
20121024 21:00,0.915082132,4.733435381,5.096451431,6.955517787,6.575150719,7.363808204,9.87209594,13,96.6
20121024 22:00,0.843993746,3.965733568,5.03358815,6.408123937,5.360079275,7.068765402,8.871183356,13.3,96.7
20121024 23:00,0.542108479,3.514772612,4.881546728,6.015241056,4.599985248,6.650788098,8.08658436,14,96.8
20121025 0:00,0.389516912,3.4214223,4.523859535,5.671986922,4.414157844,6.043050359,7.483531727,14.4,96.9
20121025 1:00,0.645519572,3.811918151,4.750339725,6.090685305,4.843876083,6.22429972,7.887017339,15.9,97
20121025 2:00,0.829822796,3.699880474,4.986096164,6.208886412,4.69425094,6.466866859,7.991017386,14.5,97.1
20121025 3:00,0.83511556,3.72844785,5.351278966,6.522078652,4.74220031,6.961747139,8.423442705,13.6,97.1
20121025 4:00,0.785953057,3.769513453,4.980866816,6.24646027,4.816146326,6.437087411,8.039363145,12.7,97.2
20121025 5:00,0.545756802,3.634711148,4.7612342,5.990031405,4.649767789,6.160409268,7.718224073,12.5,97.3
20121025 6:00,0.564465691,3.386532071,4.873665182,5.934746142,4.415220268,6.32284262,7.711842116,12.4,97.3
20121025 7:00,0.63645268,2.796437216,5.014421799,5.741470811,3.708689189,6.588691873,7.560769544,11,97.3
20121025 8:00,0.47978146,2.2777608,5.001784208,5.49600214,3.114232541,6.76249556,7.44511857,10.8,97.4
20121025 9:00,0.470013659,1.628299367,4.691073781,4.96563511,2.486846808,7.122556158,7.544217207,10.6,97.4
20121025 10:00,0.479952194,1.007851675,4.795660741,4.900421098,1.540568878,7.612563437,7.766883194,10.7,97.5
20121025 11:00,0.332617447,0.640939443,4.340271686,4.387341071,0.909716925,7.027261924,7.085901145,8.3,97.6
20121025 12:00,0.276931095,0.669060453,3.848712974,3.906434877,0.89816286,6.584901762,6.645872985,8.4,97.6
20121025 13:00,0.276104382,0.752084389,3.524493398,3.603843038,1.043166377,6.332588621,6.417933837,7.2,97.6
20121025 14:00,0.370817009,0.679773219,3.384608339,3.452197161,0.956510889,6.218885275,6.292014553,7.2,97.5
20121025 15:00,0.406096114,0.782883591,3.060388763,3.158937495,1.11480158,5.812260449,5.91820531,7.2,97.5
20121025 16:00,0.387854498,0.80743368,2.794127795,2.908453073,1.16621717,5.473316188,5.596181964,6,97.4
20121025 17:00,0.361579383,0.856087491,2.897407417,3.021234108,1.202034772,5.386685067,5.519172365,5.8,97.3
20121025 18:00,0.442947773,0.811450967,3.119654707,3.223460588,1.16795028,5.662280321,5.781481323,6.2,97.3
20121025 19:00,0.36115704,0.90786586,3.303117666,3.425610418,1.312953796,5.715341883,5.86421184,5.9,97.3
20121025 20:00,0.131222817,1.32566373,3.639539054,3.873451801,1.949582782,6.080816925,6.385703368,5.9,97.3
20121025 21:00,0.194178858,1.945665057,3.809492864,4.277598438,2.671711849,5.507427192,6.121257916,5.9,97.3
20121025 22:00,0.197171202,2.459431455,4.956898971,5.533502552,3.163915021,6.652582325,7.36662812,5.8,97.3
20121025 23:00,0.202508896,2.399618512,4.91811464,5.472295735,3.087080488,6.448457746,7.149312781,8.2,97.4
20121026 0:00,0.273426548,2.674579504,4.901119259,5.5833991,3.426192298,6.352080623,7.217182408,8.4,97.4
20121026 1:00,0.597660041,3.201485139,4.815245851,5.782395671,4.02689811,6.211315054,7.402455207,10.3,97.4
20121026 2:00,0.672252974,3.372432556,4.936828284,5.978760311,4.240189339,6.352527983,7.637657848,11.4,97.4
20121026 3:00,0.690207038,3.310048902,5.086821733,6.068952058,4.197948288,6.588052796,7.81186338,10.8,97.3
20121026 4:00,0.60201826,3.058893927,5.309931766,6.127985592,3.900174959,6.882203915,7.910505385,12.6,97.3
20121026 5:00,0.597534237,2.894022839,5.554350061,6.263080136,3.709307992,7.218667933,8.115918464,13.3,97.2
20121026 6:00,0.762966824,2.917923071,5.640836534,6.35085127,3.737468692,7.43023243,8.317272761,13.2,97.2
20121026 7:00,0.752318393,2.981521992,5.706014746,6.438018148,3.919991748,7.631601047,8.579491235,10.7,97.3
20121026 8:00,0.713876209,2.85432415,5.301575585,6.02111867,3.86158437,7.32623446,8.281639042,10.9,97.4
20121026 9:00,0.718845476,2.617752368,4.372786066,5.096458127,4.065488699,7.14627719,8.221768425,10.8,97.5
20121026 10:00,0.448510118,2.326493616,4.68781409,5.23337114,3.562768053,7.647914454,8.437055866,10.2,97.6
20121026 11:00,0.316855972,1.553989526,4.173491149,4.453415747,2.379497154,6.911771965,7.309897291,6.7,97.7
20121026 12:00,0.363313684,1.022918282,3.683818942,3.823203344,1.579003178,6.648208484,6.833149134,6.7,97.8
20121026 13:00,0.388070163,0.802144958,3.581873534,3.670593215,1.126345999,6.52942649,6.625863385,5.2,97.8
20121026 14:00,0.293734948,0.563952821,3.321160687,3.368701692,0.710714925,6.130767607,6.17182527,5.1,97.8
20121026 15:00,0.255247834,0.325355596,2.836502188,2.855100861,0.344104329,5.676031388,5.686452331,5.1,97.8
20121026 16:00,0.186316092,0.002499927,2.595008557,2.595009761,-0.211287256,5.476701947,5.480776088,5.1,97.8
20121026 17:00,0.259839689,-0.42122282,2.244048955,2.283239886,-1.073317576,4.991887884,5.10597251,5.7,97.8
20121026 18:00,0.490888178,-1.069364689,1.794486417,2.08895245,-2.462057287,4.174688155,4.846622254,5.4,97.8
20121026 19:00,0.462770928,-1.649046573,1.326540281,2.116379861,-3.470627547,3.060788336,4.627491848,4.9,97.8
20121026 20:00,0.428255634,-2.108012033,1.07585485,2.366680881,-4.235138405,2.545386635,4.94119322,5,97.8
20121026 21:00,0.273255814,-3.011359763,1.219581164,3.24894842,-4.153785271,1.851557046,4.547768197,5,97.9
20121026 22:00,0.232764818,-3.01541065,0.884498305,3.14245742,-3.840367109,1.227059436,4.031636689,4.7,98
20121026 23:00,0.233070343,-2.265186437,0.733669238,2.381037619,-2.781211888,0.952280488,2.939724085,8.4,98
20121027 0:00,0.064735272,-1.337938476,1.010258829,1.676514917,-1.598462484,1.256117692,2.032956952,8.7,98.1
20121027 1:00,0.002534057,-1.499492061,1.799368888,2.342264894,-1.804581354,2.206254442,2.850275868,10.5,98.1
20121027 2:00,0,-1.157208261,2.007297755,2.316975449,-1.399713425,2.440079112,2.81303817,11.6,98.2
20121027 3:00,0.002102728,-0.851898432,2.30246358,2.455009058,-1.038446659,2.785525965,2.972797734,11.8,98.2
20121027 4:00,0.005283778,-0.624197337,2.743306656,2.813423843,-0.77300662,3.330940522,3.419459606,12.7,98.2
20121027 5:00,0.007161856,-0.622366942,3.162128752,3.222793641,-0.79792157,3.870006899,3.951408891,12.5,98.2
20121027 6:00,0.022743611,-0.643233441,3.473386832,3.532444669,-0.83864793,4.296922076,4.377998364,12.3,98.1
20121027 7:00,0.037372848,-0.744637305,3.557235947,3.634337945,-0.991012428,4.477316221,4.585680558,11.9,98.2
20121027 8:00,0.2935732,-1.04775066,3.44967193,3.605276393,-1.450022458,4.523340534,4.750071022,11.8,98.2
20121027 9:00,0.366072391,-0.670689361,1.960714913,2.072251719,-1.705879823,4.345591464,4.66842491,11.7,98.2
20121027 10:00,0.210470508,-0.53414192,1.850186533,1.925746037,-1.716420763,4.201170345,4.538274176,12,98.2
20121027 11:00,0.415091118,-0.511078947,2.130954026,2.191384665,-2.080562332,4.494244704,4.952471613,9.1,98.3
20121027 12:00,0.564375831,-1.128654104,2.174995985,2.450401523,-3.460946357,4.226563069,5.462781806,9.2,98.3
20121027 13:00,0.464882643,-2.293883341,1.983159373,3.03229647,-5.090000743,3.960997494,6.449620819,7,98.3
20121027 14:00,0.437861687,-2.99968352,1.551209385,3.377032984,-6.024311346,3.162713724,6.804049184,6.8,98.3
20121027 15:00,0.320522267,-3.23617051,1.062936506,3.406263875,-6.361621431,2.300948143,6.764953036,6.6,98.3
20121027 16:00,0.26712735,-3.375280504,0.716106074,3.450409597,-6.568128031,1.666659051,6.776286462,5,98.3
20121027 17:00,0.208529528,-3.412986634,0.52215206,3.452697574,-6.671620898,1.245034024,6.786798592,4.6,98.3
20121027 18:00,0.202050609,-3.572230969,0.37774525,3.592147765,-6.877648364,0.938205272,6.941345414,4.2,98.3
20121027 19:00,0.252435211,-3.695965647,0.253242019,3.70463137,-7.041032936,0.638253717,7.069901882,3.4,98.2
20121027 20:00,0.377367816,-3.629339282,0.157111972,3.632738333,-6.966288088,0.388558594,6.977115988,3.9,98.3
20121027 21:00,0.351011826,-4.071196552,-0.01270366,4.071216372,-6.60358392,0.062685299,6.603881438,4.3,98.3
20121027 22:00,0.238372093,-4.151733916,-0.359534092,4.167272402,-5.574404856,-0.473736002,5.594498663,5.1,98.4
20121027 23:00,0.12965925,-4.026534922,-0.977815448,4.143562058,-5.141268042,-1.287890224,5.300122481,9.2,98.4
20121028 0:00,0.042566766,-3.261429956,-1.572805382,3.62086207,-4.022011853,-2.025866274,4.503411319,9.7,98.4
20121028 1:00,0,-1.029938183,-0.919935508,1.380961259,-1.108411701,-1.137485346,1.588222091,12.8,98.3
20121028 2:00,0,-0.318271263,-0.325384826,0.45516138,-0.250740753,-0.421433825,0.490384945,14.8,98.3
